0. book(49, 80);
38843. book(65, 6);
38844. book(51, 13);
38845. book(58, 75);
38846. book(95, 58);
38847. book(78, 61);
38848. book(33, 84);
38849. book(14, 6);
38850. book(24, 36);
38851. book(71, 69);
38852. book(18, 90);
38853. book(69, 91);
38854. book(29, 72);
38855. book(63, 39);
38856. book(50, 65);
38857. book(8, 1);
38858. book(5, 88);
38859. book(59, 69);
38860. book(16, 52);
38861. book(73, 22);
38862. book(21, 64);
38863. book(70, 33);
38864. book(34, 33);
38865. book(29, 47);
38866. book(61, 91);
38867. book(10, 97);
38868. book(3, 13);
38869. book(29, 89);
38870. book(21, 44);
38871. book(60, 28);
38872. book(94, 40);
38873. book(90, 97);
38874. book(22, 44);
38875. book(54, 10);
38876. book(22, 7);
38877. book(22, 34);
38878. book(63, 98);
38879. book(99, 27);
38880. book(42, 54);
38881. book(48, 86);
38882. book(32, 99);
38883. book(82, 9);
38884. book(26, 25);
38885. book(18, 99);
38886. book(70, 1);
38887. book(38, 99);
38888. book(98, 38);
38889. book(45, 6);
38890. book(53, 46);
38891. book(10, 55);
38892. book(13, 65);
38893. book(71, 77);
38894. book(94, 66);
38895. book(15, 7);
38896. book(15, 69);
38897. book(50, 86);
38898. book(61, 61);
38899. book(77, 84);
38900. book(81, 59);
38901. book(34, 32);
38902. book(81, 49);
38903. book(79, 63);
38904. book(2, 35);
38905. book(41, 13);
38906. book(78, 70);
38907. book(75, 58);
38908. book(1, 54);
38909. book(79, 41);
38910. book(3, 85);
38911. book(83, 88);
38912. book(21, 89);
38913. book(94, 80);
38914. book(22, 27);
38915. book(94, 71);
38916. book(63, 21);
38917. book(4, 49);
38918. book(56, 96);
38919. book(40, 17);
38920. book(34, 16);
38921. book(33, 27);
38922. book(40, 26);
38923. book(55, 55);
38924. book(8, 68);
38925. book(94, 14);
38926. book(90, 43);
38927. book(60, 72);
38928. book(96, 11);
38929. book(33, 19);
38930. book(30, 0);
38931. book(65, 31);
38932. book(16, 42);
38933. book(23, 55);
38934. book(29, 54);
38935. book(53, 21);
38936. book(2, 74);
38937. book(69, 33);
38938. book(91, 11);
38939. book(5, 66);
38940. book(68, 6);
38941. book(54, 90);
38942. book(12, 11);
38943. book(35, 81);
38944. book(49, 57);
38945. book(82, 43);
38946. book(92, 52);
38947. book(100, 37);
38948. book(67, 82);
38949. book(65, 83);
38950. book(21, 77);
38951. book(42, 95);
38952. book(0, 61);
38953. book(17, 66);
38954. book(63, 54);
38955. book(80, 56);
38956. book(14, 30);
38957. book(94, 98);
38958. book(96, 99);
38959. book(26, 85);
38960. book(64, 62);
38961. book(95, 95);
38962. book(39, 28);
38963. book(99, 60);
38964. book(79, 55);
38965. book(41, 96);
38966. book(55, 59);
38967. book(57, 47);
38968. book(58, 57);
38969. book(23, 74);
38970. book(58, 20);
38971. book(23, 79);
38972. book(11, 42);
38973. book(77, 4);
38974. book(53, 97);
38975. book(14, 42);
38976. book(2, 38);
38977. book(23, 36);
38978. book(76, 33);
38979. book(74, 12);
38980. book(59, 19);
38981. book(74, 95);
38982. book(7, 90);
38983. book(90, 45);
38984. book(5, 54);
38985. book(26, 33);
38986. book(18, 38);
38987. book(70, 15);
38988. book(72, 50);
38989. book(25, 100);
38990. book(5, 76);
38991. book(94, 96);
38992. book(96, 3);
38993. book(65, 7);
38994. book(34, 18);
38995. book(23, 18);
38996. book(59, 49);
38997. book(66, 12);
38998. book(73, 3);
38999. book(10, 59);
39000. book(57, 87);
39001. book(45, 74);
39002. book(86, 88);
39003. book(65, 55);
39004. book(8, 94);
39005. book(80, 57);
39006. book(64, 54);
39007. book(4, 47);
39008. book(75, 62);
39009. book(57, 57);
39010. book(91, 5);
39011. book(25, 65);
39012. book(16, 48);
39013. book(90, 69);
39014. book(17, 54);
39015. book(36, 4);
39016. book(61, 61);
39017. book(95, 83);
39018. book(81, 63);
39019. book(78, 43);
39020. book(39, 38);
39021. book(16, 7);
39022. book(17, 16);
39023. book(76, 7);
39024. book(18, 43);
39025. book(50, 5);
39026. book(37, 85);
39027. book(95, 54);
39028. book(93, 9);
39029. book(8, 73);
39030. book(88, 36);
39031. book(73, 53);
39032. book(36, 1);
39033. book(29, 100);
39034. book(33, 65);
39035. book(55, 82);
39036. book(58, 47);
39037. book(42, 36);
39038. book(64, 16);
39039. book(83, 16);
39040. book(69, 87);
39041. book(34, 93);
39042. book(31, 64);
39043. book(46, 67);
39044. book(12, 98);
39045. book(100, 94);
39046. book(42, 77);
39047. book(80, 83);
39048. book(83, 54);
39049. book(30, 0);
39050. book(66, 78);
39051. book(62, 98);
39052. book(29, 45);
39053. book(23, 47);
39054. book(10, 83);
39055. book(69, 15);
39056. book(65, 26);
39057. book(13, 62);
39058. book(25, 16);
39059. book(3, 63);
39060. book(92, 83);
39061. book(4, 54);
39062. book(91, 67);
39063. book(66, 40);
39064. book(75, 15);
39065. book(31, 93);
39066. book(49, 67);
39067. book(18, 35);
39068. book(95, 69);
39069. book(69, 67);
39070. book(55, 67);
39071. book(96, 1);
39072. book(28, 26);
39073. book(35, 35);
39074. book(85, 83);
39075. book(48, 81);
39076. book(72, 38);
39077. book(38, 66);
39078. book(66, 79);
39079. book(97, 45);
39080. book(1, 91);
39081. book(91, 73);
39082. book(75, 12);
39083. book(25, 9);
39084. book(66, 41);
39085. book(16, 31);
39086. book(8, 94);
39087. book(57, 74);
39088. book(31, 42);
39089. book(53, 19);
39090. book(34, 48);
39091. book(8, 32);
39092. book(58, 85);
39093. book(27, 66);
39094. book(61, 2);
39095. book(42, 61);
39096. book(53, 40);
39097. book(18, 45);
39098. book(36, 85);
39099. book(46, 100);
39100. book(100, 84);
39101. book(86, 9);
39102. book(0, 91);
39103. book(51, 28);
39104. book(82, 95);
39105. book(96, 31);
39106. book(82, 24);
39107. book(40, 46);
39108. book(5, 31);
39109. book(32, 55);
39110. book(23, 86);
39111. book(4, 84);
39112. book(20, 93);
39113. book(48, 21);
39114. book(69, 47);
39115. book(46, 29);
39116. book(57, 54);
39117. book(85, 63);
39118. book(99, 32);
39119. book(94, 10);
39120. book(82, 59);
39121. book(31, 56);
39122. book(79, 18);
39123. book(99, 29);
39124. book(90, 10);
39125. book(46, 62);
39126. book(82, 17);
39127. book(66, 61);
39128. book(7, 20);
39129. book(91, 87);
39130. book(93, 0);
39131. book(24, 44);
39132. book(67, 72);
39133. book(97, 62);
39134. book(54, 98);
39135. book(53, 49);
39136. book(77, 48);
39137. book(1, 40);
39138. book(10, 23);
39139. book(24, 71);
39140. book(57, 28);
39141. book(33, 59);
39142. book(94, 2);
39143. book(12, 83);
39144. book(75, 86);
39145. book(2, 48);
39146. book(68, 71);
39147. book(11, 56);
39148. book(16, 69);
39149. book(55, 43);
39150. book(23, 87);
39151. book(65, 37);
39152. book(69, 62);
39153. book(40, 77);
39154. book(49, 55);
39155. book(77, 4);
39156. book(43, 36);
39157. book(42, 100);
39158. book(35, 55);
39159. book(4, 5);
39160. book(7, 39);
39161. book(77, 21);
39162. book(74, 10);
39163. book(56, 57);
39164. book(37, 46);
39165. book(90, 59);
39166. book(78, 71);
39167. book(68, 87);
39168. book(28, 34);
39169. book(13, 46);
39170. book(24, 48);
39171. book(91, 73);
39172. book(53, 18);
39173. book(34, 56);
39174. book(91, 81);
39175. book(48, 11);
39176. book(53, 6);
39177. book(37, 69);
39178. book(55, 79);
39179. book(50, 67);
39180. book(22, 27);
39181. book(51, 1);
39182. book(66, 40);
39183. book(9, 40);
39184. book(100, 24);
39185. book(38, 47);
39186. book(83, 20);
39187. book(100, 83);
39188. book(86, 94);
39189. book(30, 99);
39190. book(70, 18);
39191. book(79, 73);
39192. book(60, 28);
39193. book(77, 48);
39194. book(82, 12);
39195. book(73, 64);
39196. book(70, 76);
39197. book(72, 46);
39198. book(90, 77);
39199. book(77, 88);
39200. book(24, 89);
39201. book(28, 99);
39202. book(74, 85);
39203. book(68, 73);
39204. book(87, 67);
39205. book(17, 67);
39206. book(11, 30);
39207. book(83, 58);
39208. book(76, 89);
39209. book(94, 40);
39210. book(40, 53);
39211. book(98, 47);
39212. book(100, 37);
39213. book(78, 96);
39214. book(54, 87);
39215. book(100, 99);
39216. book(61, 1);
39217. book(86, 23);
39218. book(99, 5);
39219. book(79, 64);
39220. book(45, 41);
39221. book(100, 22);
39222. book(53, 73);
39223. book(65, 100);
39224. book(81, 69);
39225. book(67, 55);
39226. book(82, 11);
39227. book(22, 44);
39228. book(41, 16);
39229. book(58, 4);
39230. book(70, 48);
39231. book(0, 93);
39232. book(69, 85);
39233. book(22, 34);
39234. book(75, 11);
39235. book(100, 38);
39236. book(29, 92);
39237. book(91, 66);
39238. book(22, 60);
39239. book(50, 53);
39240. book(69, 34);
39241. book(2, 28);
39242. book(86, 2);
39243. book(13, 90);
39244. book(26, 1);
39245. book(12, 42);
39246. book(38, 91);
39247. book(78, 2);
39248. book(95, 69);
39249. book(82, 75);
39250. book(66, 70);
39251. book(48, 61);
39252. book(39, 73);
39253. book(23, 66);
39254. book(12, 44);
39255. book(74, 16);
39256. book(26, 67);
39257. book(49, 3);
39258. book(20, 24);
39259. book(76, 95);
39260. book(33, 38);
39261. book(38, 27);
39262. book(36, 1);
39263. book(18, 77);
39264. book(91, 5);
39265. book(16, 71);
39266. book(93, 46);
39267. book(8, 5);
39268. book(81, 94);
39269. book(49, 51);
39270. book(0, 47);
39271. book(64, 4);
39272. book(77, 17);
39273. book(20, 50);
39274. book(0, 8);
39275. book(49, 3);
39276. book(81, 36);
39277. book(16, 99);
39278. book(43, 60);
39279. book(65, 74);
39280. book(69, 99);
39281. book(52, 23);
39282. book(60, 41);
39283. book(88, 81);
39284. book(48, 22);
39285. book(92, 90);
39286. book(69, 64);
39287. book(50, 21);
39288. book(13, 59);
39289. book(1, 64);
39290. book(11, 34);
39291. book(46, 57);
39292. book(6, 56);
39293. book(95, 84);
39294. book(57, 76);
39295. book(55, 52);
39296. book(45, 21);
39297. book(44, 35);
39298. book(59, 38);
39299. book(62, 92);
39300. book(53, 74);
39301. book(95, 45);
39302. book(38, 16);
39303. book(95, 87);
39304. book(73, 63);
39305. book(57, 47);
39306. book(49, 94);
39307. book(78, 61);
39308. book(88, 66);
39309. book(19, 12);
39310. book(3, 24);
39311. book(6, 28);
39312. book(36, 43);
39313. book(71, 98);
39314. book(10, 84);
39315. book(9, 56);
39316. book(43, 36);
39317. book(42, 64);
39318. book(75, 20);
39319. book(80, 98);
39320. book(34, 72);
39321. book(24, 38);
39322. book(4, 22);
39323. book(7, 99);
39324. book(43, 92);
39325. book(62, 50);
39326. book(91, 7);
39327. book(94, 68);
39328. book(79, 30);
39329. book(22, 44);
39330. book(53, 48);
39331. book(17, 3);
39332. book(72, 24);
39333. book(84, 92);
39334. book(71, 52);
39335. book(70, 33);
39336. book(28, 14);
39337. book(52, 89);
39338. book(59, 46);
39339. book(39, 61);
39340. book(4, 36);
39341. book(14, 7);
39342. book(20, 24);
39343. book(84, 80);
39344. book(85, 45);
39345. book(46, 90);
39346. book(93, 61);
39347. book(69, 71);
39348. book(99, 97);
39349. book(8, 37);
39350. book(21, 49);
39351. book(52, 66);
39352. book(51, 58);
39353. book(41, 36);
39354. book(60, 13);
39355. book(45, 51);
39356. book(6, 80);
39357. book(65, 75);
39358. book(40, 53);
39359. book(98, 47);
39360. book(43, 35);
39361. book(21, 48);
39362. book(16, 42);
39363. book(17, 97);
39364. book(53, 54);
39365. book(0, 94);
39366. book(82, 94);
39367. book(51, 35);
39368. book(35, 86);
39369. book(11, 10);
39370. book(53, 88);
39371. book(18, 80);
39372. book(22, 98);
39373. book(59, 33);
39374. book(84, 87);
39375. book(41, 22);
39376. book(18, 51);
39377. book(12, 25);
39378. book(59, 11);
39379. book(8, 63);
39380. book(68, 41);
39381. book(22, 30);
39382. book(26, 71);
39383. book(21, 89);
39384. book(98, 1);
39385. book(33, 41);
39386. book(90, 50);
39387. book(6, 69);
39388. book(7, 42);
39389. book(44, 6);
39390. book(22, 11);
39391. book(6, 82);
39392. book(7, 41);
39393. book(98, 60);
39394. book(37, 56);
39395. book(96, 65);
39396. book(99, 64);
39397. book(11, 64);
39398. book(21, 50);
39399. book(67, 57);
39400. book(17, 99);
39401. book(8, 80);
39402. book(89, 48);
39403. book(53, 97);
39404. book(37, 0);
39405. book(9, 87);
39406. book(39, 81);
39407. book(27, 79);
39408. book(53, 10);
39409. book(5, 58);
39410. book(63, 72);
39411. book(55, 66);
39412. book(62, 28);
39413. book(91, 44);
39414. book(17, 37);
39415. book(7, 13);
39416. book(47, 28);
39417. book(17, 37);
39418. book(53, 100);
39419. book(100, 0);
39420. book(84, 57);
39421. book(88, 2);
39422. book(44, 84);
39423. book(1, 6);
39424. book(88, 91);
39425. book(57, 35);
39426. book(70, 38);
39427. book(22, 54);
39428. book(35, 61);
39429. book(81, 97);
39430. book(17, 28);
39431. book(73, 52);
39432. book(73, 78);
39433. book(46, 67);
39434. book(70, 76);
39435. book(79, 71);
39436. book(84, 17);
39437. book(95, 36);
39438. book(81, 29);
39439. book(24, 53);
39440. book(63, 51);
39441. book(23, 89);
39442. book(62, 85);
39443. book(97, 0);
39444. book(42, 45);
39445. book(76, 74);
39446. book(84, 45);
39447. book(87, 94);
39448. book(14, 25);
39449. book(65, 81);
39450. book(55, 59);
39451. book(94, 22);
39452. book(99, 23);
39453. book(13, 69);
39454. book(18, 95);
39455. book(96, 43);
39456. book(37, 72);
39457. book(26, 51);
39458. book(9, 67);
39459. book(74, 68);
39460. book(37, 8);
39461. book(99, 37);
39462. book(87, 28);
39463. book(92, 93);
39464. book(83, 36);
39465. book(26, 34);
39466. book(97, 88);
39467. book(97, 71);
39468. book(14, 71);
39469. book(13, 44);
39470. book(4, 6);
39471. book(25, 68);
39472. book(47, 95);
39473. book(77, 79);
39474. book(72, 66);
39475. book(29, 76);
39476. book(59, 71);
39477. book(59, 60);
39478. book(41, 75);
39479. book(42, 85);
39480. book(37, 62);
39481. book(5, 99);
39482. book(60, 53);
39483. book(95, 29);
39484. book(65, 2);
39485. book(59, 81);
39486. book(88, 67);
39487. book(66, 62);
39488. book(66, 34);
39489. book(43, 63);
39490. book(33, 67);
39491. book(20, 17);
39492. book(89, 12);
39493. book(9, 2);
39494. book(65, 82);
39495. book(61, 6);
39496. book(54, 24);
39497. book(88, 22);
39498. book(2, 35);
39499. book(0, 39);
39500. book(63, 18);
39501. book(23, 15);
39502. book(60, 4);
39503. book(33, 8);
39504. book(53, 73);
39505. book(43, 72);
39506. book(73, 31);
39507. book(45, 36);
39508. book(6, 26);
39509. book(11, 22);
39510. book(64, 28);
39511. book(41, 43);
39512. book(82, 75);
39513. book(70, 62);
39514. book(65, 49);
39515. book(18, 13);
39516. book(68, 65);
39517. book(13, 61);
39518. book(15, 23);
39519. book(42, 28);
39520. book(3, 92);
39521. book(92, 20);
39522. book(92, 23);
39523. book(22, 29);
39524. book(57, 80);
39525. book(63, 87);
39526. book(8, 36);
39527. book(23, 12);
39528. book(85, 41);
39529. book(97, 36);
39530. book(56, 37);
39531. book(86, 23);
39532. book(5, 67);
39533. book(31, 97);
39534. book(4, 97);
39535. book(6, 6);
39536. book(22, 72);
39537. book(73, 31);
39538. book(78, 37);
39539. book(84, 3);
39540. book(63, 25);
39541. book(23, 27);
39542. book(90, 63);
39543. book(37, 55);
39544. book(36, 41);
39545. book(36, 34);
39546. book(44, 3);
39547. book(13, 84);
39548. book(20, 47);
39549. book(50, 65);
39550. book(56, 95);
39551. book(17, 35);
39552. book(60, 75);
39553. book(73, 66);
39554. book(96, 58);
39555. book(63, 17);
39556. book(73, 66);
39557. book(22, 70);
39558. book(41, 10);
39559. book(16, 18);
39560. book(34, 49);
39561. book(6, 45);
39562. book(55, 94);
39563. book(6, 32);
39564. book(88, 83);
39565. book(71, 37);
39566. book(47, 13);
39567. book(21, 97);
39568. book(32, 86);
39569. book(18, 65);
39570. book(78, 32);
39571. book(51, 59);
39572. book(41, 19);
39573. book(25, 42);
39574. book(87, 56);
39575. book(29, 22);
39576. book(60, 48);
39577. book(26, 89);
39578. book(13, 60);
39579. book(58, 30);
39580. book(44, 89);
39581. book(27, 21);
39582. book(53, 50);
39583. book(92, 24);
39584. book(38, 84);
39585. book(81, 68);
39586. book(51, 45);
39587. book(93, 49);
39588. book(18, 1);
39589. book(91, 75);
39590. book(52, 4);
39591. book(47, 3);
39592. book(52, 14);
39593. book(86, 18);
39594. book(9, 90);
39595. book(68, 9);
39596. book(67, 2);
39597. book(61, 35);
39598. book(17, 84);
39599. book(1, 60);
39600. book(45, 9);
39601. book(40, 58);
39602. book(73, 59);
39603. book(32, 48);
39604. book(79, 99);
39605. book(91, 42);
39606. book(97, 63);
39607. book(28, 44);
39608. book(100, 61);
39609. book(6, 84);
39610. book(33, 98);
39611. book(0, 40);
39612. book(72, 61);
39613. book(50, 95);
39614. book(36, 47);
39615. book(31, 94);
39616. book(47, 26);
39617. book(13, 72);
39618. book(2, 84);
39619. book(37, 8);
39620. book(47, 86);
39621. book(17, 24);
39622. book(53, 51);
39623. book(34, 39);
39624. book(26, 85);
39625. book(49, 66);
39626. book(38, 23);
39627. book(25, 98);
39628. book(32, 78);
39629. book(22, 60);
39630. book(34, 1);
39631. book(52, 97);
39632. book(18, 37);
39633. book(5, 22);
39634. book(31, 27);
39635. book(82, 31);
39636. book(99, 9);
39637. book(51, 45);
39638. book(79, 54);
39639. book(36, 35);
39640. book(84, 8);
39641. book(91, 59);
39642. book(9, 38);
39643. book(44, 48);
39644. book(36, 57);
39645. book(17, 76);
39646. book(1, 10);
39647. book(3, 3);
39648. book(33, 49);
39649. book(64, 81);
39650. book(43, 39);
39651. book(45, 26);
39652. book(87, 93);
39653. book(73, 83);
39654. book(49, 24);
39655. book(47, 80);
39656. book(43, 2);
39657. book(46, 22);
39658. book(76, 64);
39659. book(28, 99);
39660. book(89, 48);
39661. book(61, 8);
39662. book(36, 96);
39663. book(35, 46);
39664. book(80, 34);
39665. book(56, 17);
39666. book(90, 12);
39667. book(12, 71);
39668. book(37, 77);
39669. book(34, 77);
39670. book(44, 20);
39671. book(63, 29);
39672. book(87, 22);
39673. book(68, 12);
39674. book(67, 50);
39675. book(8, 8);
39676. book(54, 5);
39677. book(46, 34);
39678. book(5, 25);
39679. book(61, 76);
39680. book(15, 37);
39681. book(36, 30);
39682. book(88, 22);
39683. book(93, 66);
39684. book(75, 73);
39685. book(21, 27);
39686. book(58, 88);
39687. book(5, 85);
39688. book(71, 56);
39689. book(35, 37);
39690. book(6, 54);
39691. book(0, 98);
39692. book(50, 98);
39693. book(59, 88);
39694. book(93, 35);
39695. book(64, 34);
39696. book(86, 42);
39697. book(12, 69);
39698. book(35, 78);
39699. book(93, 21);
39700. book(75, 92);
39701. book(50, 52);
39702. book(56, 70);
39703. book(17, 83);
39704. book(10, 96);
39705. book(30, 98);
39706. book(30, 4);
39707. book(12, 82);
39708. book(45, 90);
39709. book(34, 24);
39710. book(85, 16);
39711. book(36, 49);
39712. book(51, 7);
39713. book(60, 84);
39714. book(29, 12);
39715. book(46, 21);
39716. book(99, 11);
39717. book(61, 90);
39718. book(4, 29);
39719. book(3, 46);
39720. book(79, 7);
39721. book(17, 25);
39722. book(96, 66);
39723. book(20, 42);
39724. book(10, 11);
39725. book(53, 66);
39726. book(59, 26);
39727. book(59, 48);
39728. book(16, 68);
39729. book(90, 32);
39730. book(53, 62);
39731. book(82, 24);
39732. book(67, 50);
