0. book(49, 80);
69707. book(68, 4);
69708. book(7, 94);
69709. book(61, 60);
69710. book(22, 39);
69711. book(76, 55);
69712. book(13, 68);
69713. book(27, 69);
69714. book(5, 60);
69715. book(63, 97);
69716. book(49, 67);
69717. book(45, 43);
69718. book(47, 56);
69719. book(45, 44);
69720. book(50, 79);
69721. book(4, 81);
69722. book(71, 26);
69723. book(98, 93);
69724. book(94, 90);
69725. book(44, 18);
69726. book(55, 30);
69727. book(58, 69);
69728. book(17, 45);
69729. book(72, 49);
69730. book(2, 27);
69731. book(46, 3);
69732. book(88, 43);
69733. book(28, 73);
69734. book(1, 75);
69735. book(79, 42);
69736. book(99, 15);
69737. book(0, 72);
69738. book(19, 36);
69739. book(32, 96);
69740. book(42, 53);
69741. book(46, 83);
69742. book(56, 98);
69743. book(80, 94);
69744. book(53, 84);
69745. book(85, 1);
69746. book(78, 10);
69747. book(92, 44);
69748. book(16, 13);
69749. book(40, 10);
69750. book(69, 26);
69751. book(85, 37);
69752. book(18, 57);
69753. book(40, 62);
69754. book(88, 36);
69755. book(69, 30);
69756. book(43, 100);
69757. book(6, 11);
69758. book(76, 14);
69759. book(85, 24);
69760. book(68, 48);
69761. book(84, 88);
69762. book(69, 83);
69763. book(64, 0);
69764. book(57, 36);
69765. book(11, 100);
69766. book(93, 3);
69767. book(13, 45);
69768. book(26, 2);
69769. book(79, 56);
69770. book(72, 20);
69771. book(81, 1);
69772. book(75, 82);
69773. book(1, 70);
69774. book(17, 76);
69775. book(56, 48);
69776. book(57, 16);
69777. book(29, 31);
69778. book(28, 84);
69779. book(58, 87);
69780. book(52, 51);
69781. book(71, 84);
69782. book(83, 73);
69783. book(65, 53);
69784. book(38, 59);
69785. book(11, 98);
69786. book(98, 90);
69787. book(41, 99);
69788. book(18, 62);
69789. book(53, 88);
69790. book(85, 42);
69791. book(8, 41);
69792. book(59, 58);
69793. book(10, 79);
69794. book(25, 96);
69795. book(3, 10);
69796. book(73, 72);
69797. book(33, 31);
69798. book(19, 64);
69799. book(80, 64);
69800. book(40, 60);
69801. book(54, 60);
69802. book(68, 38);
69803. book(35, 83);
69804. book(28, 7);
69805. book(24, 45);
69806. book(80, 44);
69807. book(0, 8);
69808. book(40, 11);
69809. book(39, 24);
69810. book(80, 7);
69811. book(54, 72);
69812. book(81, 89);
69813. book(22, 4);
69814. book(33, 2);
69815. book(83, 34);
69816. book(86, 17);
69817. book(4, 75);
69818. book(28, 35);
69819. book(4, 21);
69820. book(1, 21);
69821. book(63, 35);
69822. book(56, 10);
69823. book(91, 34);
69824. book(3, 56);
69825. book(30, 70);
69826. book(98, 97);
69827. book(7, 13);
69828. book(11, 75);
69829. book(5, 15);
69830. book(92, 52);
69831. book(4, 13);
69832. book(67, 15);
69833. book(69, 35);
69834. book(8, 85);
69835. book(97, 58);
69836. book(71, 20);
69837. book(90, 86);
69838. book(33, 41);
69839. book(18, 70);
69840. book(95, 29);
69841. book(22, 44);
69842. book(43, 27);
69843. book(5, 26);
69844. book(25, 61);
69845. book(96, 80);
69846. book(89, 39);
69847. book(87, 63);
69848. book(23, 26);
69849. book(65, 77);
69850. book(35, 25);
69851. book(68, 4);
69852. book(36, 68);
69853. book(8, 15);
69854. book(20, 96);
69855. book(61, 36);
69856. book(4, 6);
69857. book(61, 31);
69858. book(5, 89);
69859. book(100, 31);
69860. book(90, 69);
69861. book(100, 32);
69862. book(57, 9);
69863. book(39, 42);
69864. book(83, 72);
69865. book(6, 30);
69866. book(91, 34);
69867. book(74, 39);
69868. book(59, 50);
69869. book(98, 89);
69870. book(4, 22);
69871. book(47, 13);
69872. book(5, 63);
69873. book(65, 47);
69874. book(76, 1);
69875. book(68, 65);
69876. book(31, 1);
69877. book(50, 37);
69878. book(63, 72);
69879. book(70, 68);
69880. book(3, 1);
69881. book(35, 89);
69882. book(93, 90);
69883. book(30, 49);
69884. book(87, 35);
69885. book(21, 14);
69886. book(16, 76);
69887. book(42, 75);
69888. book(96, 35);
69889. book(24, 37);
69890. book(4, 24);
69891. book(13, 70);
69892. book(28, 49);
69893. book(34, 52);
69894. book(66, 78);
69895. book(27, 99);
69896. book(38, 43);
69897. book(49, 20);
69898. book(9, 13);
69899. book(4, 65);
69900. book(64, 7);
69901. book(59, 22);
69902. book(32, 72);
69903. book(60, 64);
69904. book(84, 12);
69905. book(13, 43);
69906. book(5, 52);
69907. book(76, 89);
69908. book(4, 99);
69909. book(91, 45);
69910. book(90, 32);
69911. book(31, 64);
69912. book(31, 32);
69913. book(86, 51);
69914. book(49, 1);
69915. book(5, 33);
69916. book(61, 15);
69917. book(28, 72);
69918. book(97, 61);
69919. book(19, 91);
69920. book(37, 38);
69921. book(94, 95);
69922. book(70, 21);
69923. book(25, 96);
69924. book(66, 11);
69925. book(69, 82);
69926. book(39, 37);
69927. book(70, 96);
69928. book(3, 47);
69929. book(66, 82);
69930. book(66, 59);
69931. book(98, 95);
69932. book(100, 46);
69933. book(59, 53);
69934. book(43, 47);
69935. book(28, 90);
69936. book(68, 96);
69937. book(70, 26);
69938. book(12, 84);
69939. book(98, 30);
69940. book(20, 69);
69941. book(29, 2);
69942. book(78, 55);
69943. book(9, 50);
69944. book(17, 87);
69945. book(27, 9);
69946. book(19, 32);
69947. book(26, 100);
69948. book(51, 63);
69949. book(17, 21);
69950. book(40, 76);
69951. book(58, 21);
69952. book(51, 92);
69953. book(70, 53);
69954. book(84, 54);
69955. book(93, 12);
69956. book(14, 88);
69957. book(7, 55);
69958. book(52, 51);
69959. book(52, 40);
69960. book(96, 55);
69961. book(3, 35);
69962. book(8, 53);
69963. book(16, 5);
69964. book(53, 91);
69965. book(98, 80);
69966. book(71, 83);
69967. book(20, 56);
69968. book(9, 60);
69969. book(96, 8);
69970. book(32, 92);
69971. book(6, 89);
69972. book(95, 97);
69973. book(89, 10);
69974. book(5, 51);
69975. book(26, 68);
69976. book(5, 47);
69977. book(82, 51);
69978. book(16, 25);
69979. book(84, 26);
69980. book(90, 58);
69981. book(2, 24);
69982. book(79, 78);
69983. book(94, 22);
69984. book(67, 84);
69985. book(37, 29);
69986. book(30, 93);
69987. book(96, 88);
69988. book(98, 70);
69989. book(51, 34);
69990. book(14, 65);
69991. book(71, 33);
69992. book(38, 53);
69993. book(95, 65);
69994. book(7, 26);
69995. book(14, 77);
69996. book(70, 50);
69997. book(71, 45);
69998. book(88, 38);
69999. book(59, 1);
70000. book(24, 82);
70001. book(43, 93);
70002. book(26, 60);
70003. book(9, 66);
70004. book(15, 86);
70005. book(71, 22);
70006. book(8, 76);
70007. book(78, 42);
70008. book(8, 95);
70009. book(22, 32);
70010. book(10, 41);
70011. book(92, 45);
70012. book(43, 4);
70013. book(46, 53);
70014. book(59, 80);
70015. book(92, 89);
70016. book(83, 36);
70017. book(29, 43);
70018. book(42, 86);
70019. book(31, 58);
70020. book(42, 17);
70021. book(13, 90);
70022. book(17, 16);
70023. book(83, 96);
70024. book(63, 28);
70025. book(39, 85);
70026. book(5, 79);
70027. book(19, 83);
70028. book(44, 58);
70029. book(97, 49);
70030. book(41, 97);
70031. book(48, 54);
70032. book(80, 13);
70033. book(49, 60);
70034. book(52, 9);
70035. book(65, 41);
70036. book(85, 60);
70037. book(23, 98);
70038. book(53, 7);
70039. book(37, 71);
70040. book(70, 12);
70041. book(3, 95);
70042. book(51, 4);
70043. book(9, 67);
70044. book(19, 17);
70045. book(43, 31);
70046. book(73, 10);
70047. book(84, 63);
70048. book(79, 41);
70049. book(63, 17);
70050. book(10, 35);
70051. book(25, 94);
70052. book(81, 0);
70053. book(45, 82);
70054. book(67, 100);
70055. book(56, 29);
70056. book(85, 23);
70057. book(67, 86);
70058. book(9, 92);
70059. book(69, 5);
70060. book(19, 24);
70061. book(7, 37);
70062. book(67, 84);
70063. book(36, 59);
70064. book(28, 39);
70065. book(58, 37);
70066. book(52, 17);
70067. book(58, 56);
70068. book(97, 44);
70069. book(39, 25);
70070. book(12, 61);
70071. book(63, 68);
70072. book(6, 68);
70073. book(62, 82);
70074. book(98, 58);
70075. book(49, 32);
70076. book(2, 5);
70077. book(70, 99);
70078. book(72, 10);
70079. book(23, 20);
70080. book(82, 1);
70081. book(54, 32);
70082. book(93, 46);
70083. book(36, 89);
70084. book(74, 86);
70085. book(54, 10);
70086. book(95, 60);
70087. book(69, 57);
70088. book(6, 3);
70089. book(53, 44);
70090. book(29, 71);
70091. book(11, 78);
70092. book(40, 30);
70093. book(40, 14);
70094. book(79, 7);
70095. book(26, 44);
70096. book(57, 97);
70097. book(92, 81);
70098. book(16, 41);
70099. book(18, 28);
70100. book(52, 42);
70101. book(23, 67);
70102. book(19, 0);
70103. book(100, 88);
70104. book(27, 80);
70105. book(48, 58);
70106. book(26, 64);
70107. book(20, 34);
70108. book(83, 65);
70109. book(100, 64);
70110. book(12, 74);
70111. book(2, 21);
70112. book(99, 18);
70113. book(15, 29);
70114. book(56, 25);
70115. book(92, 84);
70116. book(57, 29);
70117. book(16, 70);
70118. book(94, 8);
70119. book(94, 90);
70120. book(56, 60);
70121. book(52, 49);
70122. book(36, 88);
70123. book(41, 66);
70124. book(70, 20);
70125. book(30, 73);
70126. book(75, 4);
70127. book(11, 35);
70128. book(84, 37);
70129. book(78, 34);
70130. book(62, 13);
70131. book(29, 49);
70132. book(88, 71);
70133. book(53, 14);
70134. book(92, 37);
70135. book(81, 78);
70136. book(64, 50);
70137. book(77, 57);
70138. book(6, 26);
70139. book(5, 29);
70140. book(57, 4);
70141. book(52, 2);
70142. book(81, 38);
70143. book(40, 57);
70144. book(78, 84);
70145. book(19, 65);
70146. book(20, 25);
70147. book(63, 74);
70148. book(31, 38);
70149. book(98, 81);
70150. book(14, 76);
70151. book(45, 22);
70152. book(77, 23);
70153. book(19, 87);
70154. book(0, 60);
70155. book(87, 21);
70156. book(23, 1);
70157. book(43, 78);
70158. book(67, 1);
70159. book(14, 22);
70160. book(53, 42);
70161. book(84, 58);
70162. book(13, 20);
70163. book(33, 70);
70164. book(37, 7);
70165. book(68, 53);
70166. book(38, 66);
70167. book(12, 25);
70168. book(56, 90);
70169. book(89, 97);
70170. book(85, 13);
70171. book(47, 57);
70172. book(26, 73);
70173. book(77, 94);
70174. book(88, 63);
70175. book(38, 53);
70176. book(80, 31);
70177. book(94, 93);
70178. book(7, 52);
70179. book(29, 2);
70180. book(91, 95);
70181. book(38, 87);
70182. book(6, 58);
70183. book(100, 62);
70184. book(3, 27);
70185. book(73, 70);
70186. book(8, 35);
70187. book(82, 36);
70188. book(78, 61);
70189. book(60, 32);
70190. book(86, 70);
70191. book(98, 37);
70192. book(31, 64);
70193. book(95, 100);
70194. book(30, 1);
70195. book(50, 23);
70196. book(68, 10);
70197. book(7, 61);
70198. book(22, 94);
70199. book(71, 44);
70200. book(51, 41);
70201. book(88, 94);
70202. book(32, 61);
70203. book(19, 82);
70204. book(10, 30);
70205. book(73, 6);
70206. book(24, 86);
70207. book(0, 91);
70208. book(30, 54);
70209. book(26, 11);
70210. book(35, 12);
70211. book(23, 60);
70212. book(63, 47);
70213. book(75, 48);
70214. book(25, 78);
70215. book(68, 34);
70216. book(57, 12);
70217. book(3, 96);
70218. book(32, 3);
70219. book(41, 31);
70220. book(33, 28);
70221. book(91, 61);
70222. book(88, 52);
70223. book(67, 61);
70224. book(34, 1);
70225. book(56, 53);
70226. book(37, 99);
70227. book(2, 56);
70228. book(41, 52);
70229. book(52, 17);
70230. book(0, 58);
70231. book(27, 28);
70232. book(57, 83);
70233. book(84, 99);
70234. book(13, 15);
70235. book(76, 11);
70236. book(79, 24);
70237. book(85, 98);
70238. book(94, 37);
70239. book(6, 11);
70240. book(52, 84);
70241. book(78, 8);
70242. book(65, 76);
70243. book(32, 52);
70244. book(49, 91);
70245. book(38, 64);
70246. book(27, 50);
70247. book(13, 30);
70248. book(81, 78);
70249. book(2, 75);
70250. book(50, 22);
70251. book(6, 41);
70252. book(9, 29);
70253. book(97, 30);
70254. book(20, 82);
70255. book(65, 92);
70256. book(30, 50);
70257. book(42, 100);
70258. book(13, 36);
70259. book(4, 86);
70260. book(30, 4);
70261. book(28, 52);
70262. book(80, 20);
70263. book(65, 0);
70264. book(75, 35);
70265. book(41, 57);
70266. book(55, 94);
70267. book(3, 100);
70268. book(20, 12);
70269. book(78, 90);
70270. book(56, 21);
70271. book(82, 56);
70272. book(16, 1);
70273. book(65, 51);
70274. book(73, 65);
70275. book(18, 3);
70276. book(82, 89);
70277. book(16, 80);
70278. book(61, 47);
70279. book(23, 48);
70280. book(68, 24);
70281. book(6, 84);
70282. book(3, 26);
70283. book(41, 55);
70284. book(2, 57);
70285. book(23, 35);
70286. book(15, 73);
70287. book(8, 68);
70288. book(23, 14);
70289. book(36, 1);
70290. book(100, 61);
70291. book(82, 40);
70292. book(0, 82);
70293. book(76, 83);
70294. book(40, 49);
70295. book(52, 68);
70296. book(88, 14);
70297. book(85, 33);
70298. book(71, 28);
70299. book(19, 18);
70300. book(53, 87);
70301. book(54, 33);
70302. book(59, 6);
70303. book(27, 64);
70304. book(70, 22);
70305. book(77, 55);
70306. book(35, 56);
70307. book(31, 69);
70308. book(56, 26);
70309. book(33, 19);
70310. book(67, 41);
70311. book(96, 82);
70312. book(90, 26);
70313. book(62, 100);
70314. book(92, 64);
70315. book(28, 80);
70316. book(42, 17);
70317. book(58, 59);
70318. book(65, 19);
70319. book(93, 18);
70320. book(63, 70);
70321. book(90, 71);
70322. book(85, 52);
70323. book(71, 92);
70324. book(61, 70);
70325. book(6, 55);
70326. book(78, 48);
70327. book(12, 54);
70328. book(68, 56);
70329. book(24, 63);
70330. book(16, 39);
70331. book(27, 23);
70332. book(25, 35);
70333. book(14, 62);
70334. book(14, 32);
70335. book(21, 8);
70336. book(95, 40);
70337. book(60, 2);
70338. book(15, 3);
70339. book(4, 15);
70340. book(14, 64);
70341. book(20, 29);
70342. book(52, 22);
70343. book(25, 17);
70344. book(75, 49);
70345. book(6, 28);
70346. book(79, 58);
70347. book(38, 15);
70348. book(88, 44);
70349. book(26, 46);
70350. book(75, 50);
70351. book(82, 74);
70352. book(97, 28);
70353. book(16, 58);
70354. book(16, 89);
70355. book(36, 45);
70356. book(86, 70);
70357. book(29, 36);
70358. book(62, 56);
70359. book(22, 71);
70360. book(0, 54);
70361. book(40, 89);
70362. book(7, 79);
70363. book(33, 24);
70364. book(28, 17);
70365. book(23, 15);
70366. book(79, 88);
70367. book(21, 29);
70368. book(22, 92);
70369. book(46, 61);
70370. book(12, 49);
70371. book(72, 71);
70372. book(51, 32);
70373. book(44, 41);
70374. book(82, 49);
70375. book(90, 100);
70376. book(52, 65);
70377. book(74, 44);
70378. book(14, 67);
70379. book(66, 9);
70380. book(30, 44);
70381. book(88, 49);
70382. book(57, 74);
70383. book(75, 38);
70384. book(53, 14);
70385. book(100, 32);
70386. book(83, 41);
70387. book(28, 85);
70388. book(54, 50);
70389. book(42, 2);
70390. book(36, 89);
70391. book(95, 98);
70392. book(15, 62);
70393. book(49, 61);
70394. book(51, 61);
70395. book(9, 44);
70396. book(56, 48);
70397. book(14, 84);
70398. book(70, 73);
70399. book(90, 76);
70400. book(99, 82);
70401. book(54, 78);
70402. book(81, 5);
70403. book(26, 59);
70404. book(57, 99);
70405. book(92, 25);
70406. book(25, 59);
70407. book(34, 42);
70408. book(32, 11);
70409. book(17, 4);
70410. book(79, 35);
70411. book(28, 50);
70412. book(86, 64);
70413. book(35, 96);
70414. book(29, 91);
70415. book(33, 24);
70416. book(49, 59);
70417. book(16, 32);
70418. book(55, 51);
70419. book(94, 43);
70420. book(53, 96);
70421. book(85, 73);
70422. book(16, 35);
70423. book(48, 63);
70424. book(38, 7);
70425. book(32, 66);
70426. book(4, 1);
70427. book(51, 95);
70428. book(0, 12);
70429. book(93, 85);
70430. book(4, 87);
70431. book(14, 19);
70432. book(48, 20);
70433. book(25, 69);
70434. book(83, 17);
70435. book(68, 65);
70436. book(63, 7);
70437. book(60, 75);
70438. book(2, 0);
70439. book(49, 95);
70440. book(0, 58);
70441. book(8, 18);
70442. book(85, 66);
70443. book(3, 58);
70444. book(33, 53);
70445. book(47, 14);
70446. book(67, 71);
70447. book(82, 47);
70448. book(52, 48);
70449. book(92, 33);
70450. book(83, 96);
70451. book(6, 62);
70452. book(60, 76);
70453. book(25, 42);
70454. book(86, 66);
70455. book(23, 9);
70456. book(57, 9);
70457. book(68, 33);
70458. book(48, 19);
70459. book(90, 16);
70460. book(3, 100);
70461. book(3, 34);
70462. book(66, 5);
70463. book(22, 44);
70464. book(95, 34);
70465. book(18, 94);
70466. book(8, 84);
70467. book(66, 90);
70468. book(74, 9);
70469. book(54, 4);
70470. book(86, 33);
70471. book(18, 87);
70472. book(20, 43);
70473. book(14, 17);
70474. book(81, 6);
70475. book(37, 55);
70476. book(24, 29);
70477. book(28, 90);
70478. book(15, 5);
70479. book(52, 79);
70480. book(18, 94);
70481. book(44, 25);
70482. book(27, 1);
70483. book(36, 9);
70484. book(99, 17);
70485. book(7, 7);
70486. book(72, 74);
70487. book(18, 8);
70488. book(77, 25);
70489. book(46, 60);
70490. book(100, 16);
70491. book(1, 14);
70492. book(21, 27);
70493. book(49, 16);
70494. book(75, 2);
70495. book(9, 99);
70496. book(98, 42);
70497. book(13, 25);
70498. book(47, 7);
70499. book(55, 93);
70500. book(69, 21);
70501. book(7, 36);
70502. book(63, 23);
70503. book(65, 57);
70504. book(54, 42);
70505. book(41, 43);
70506. book(9, 15);
70507. book(35, 96);
70508. book(78, 28);
70509. book(73, 65);
70510. book(15, 65);
70511. book(50, 42);
70512. book(49, 17);
70513. book(68, 34);
70514. book(5, 26);
70515. book(16, 97);
70516. book(53, 2);
70517. book(0, 88);
70518. book(15, 9);
70519. book(64, 55);
70520. book(13, 58);
70521. book(13, 46);
70522. book(85, 36);
70523. book(38, 73);
70524. book(91, 35);
70525. book(95, 11);
70526. book(61, 59);
70527. book(29, 21);
70528. book(48, 34);
70529. book(85, 67);
70530. book(16, 3);
70531. book(57, 60);
70532. book(14, 46);
70533. book(94, 59);
70534. book(99, 56);
70535. book(23, 77);
70536. book(45, 95);
70537. book(90, 34);
70538. book(37, 54);
70539. book(28, 69);
70540. book(18, 8);
70541. book(24, 69);
70542. book(21, 66);
70543. book(14, 33);
70544. book(97, 61);
70545. book(90, 92);
70546. book(4, 6);
70547. book(64, 42);
70548. book(13, 33);
70549. book(49, 74);
70550. book(16, 71);
70551. book(80, 76);
70552. book(45, 17);
70553. book(55, 93);
70554. book(12, 81);
70555. book(27, 64);
70556. book(11, 79);
70557. book(0, 41);
70558. book(37, 57);
70559. book(35, 36);
70560. book(14, 38);
70561. book(4, 90);
70562. book(86, 33);
70563. book(33, 20);
70564. book(5, 49);
70565. book(21, 28);
70566. book(52, 95);
70567. book(67, 31);
70568. book(61, 76);
70569. book(43, 95);
70570. book(82, 25);
70571. book(90, 27);
70572. book(1, 89);
70573. book(78, 12);
70574. book(64, 1);
70575. book(90, 21);
70576. book(20, 73);
70577. book(7, 57);
70578. book(85, 26);
70579. book(74, 16);
70580. book(44, 37);
70581. book(13, 67);
70582. book(93, 90);
70583. book(88, 34);
70584. book(65, 99);
70585. book(19, 78);
70586. book(17, 100);
70587. book(0, 39);
70588. book(28, 9);
70589. book(4, 74);
70590. book(87, 35);
70591. book(77, 68);
70592. book(60, 87);
70593. book(3, 7);
70594. book(31, 78);
70595. book(51, 31);
70596. book(33, 32);
70597. book(90, 21);
70598. book(43, 96);
